🇨🇳｜央视频道,#genre#
CCTV-12 社会与法,http://[2409:8087:7001:20:3::6]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/index.m3u8
CCTV-13 新闻,http://[2409:8087:7001:20:3::2]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/index.m3u8
CCTV-14 少儿,http://[2409:8087:7001:20:3::2]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/index.m3u8
CCTV-15 音乐,http://[2409:8087:7001:20:3::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:7001:20:3::9]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/index.m3u8
CCTV-17 农业农村,http://[2409:8087:7001:20:3::5]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226198/index.m3u8
CCTV-4K 超高清,http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
CCTV-8K 超高清,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/ott.mobaibox.com/PLTV/4/224/3221228165/index.m3u8
CHC动作电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
CHC家庭影院,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/index.m3u8
CHC高清电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
兵器科技,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
世界地理,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
央视高网,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
电视指南,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
CGTN英语,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
CGTN记录,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002905/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN俄语,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002883/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN法语,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002827/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN西语,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002716/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN阿语,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002826/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

##
🇨🇳｜V6卫视,#genre#
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/1/224/3221228530/index.m3u8
北京卫视,http://[2409:8087:7001:20:2::2]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225796/index.m3u8
湖南卫视,http://[2409:8087:7001:20:3::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/index.m3u8
东方卫视,http://[2409:8087:7001:20:3::6]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/index.m3u8
四川卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226204/index.m3u8
安徽卫视,http://[2409:8087:7001:20:3::6]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226196/index.m3u8
山东卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/index.m3u8
广东卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8
广西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
江苏卫视,http://[2409:8087:7000:20::17]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8
江西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/index.m3u8
海南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
深圳卫视,http://[2409:8087:7000:20::15]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8
湖北卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226206/index.m3u8
山西卫视,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
东南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
贵州卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视,http://[2409:8087:7001:20:2::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226201/index.m3u8
重庆卫视,http://[2409:8087:7000:20::18]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226202/index.m3u8
黑龙江卫视,http://[2409:8087:7000:20::f]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
内蒙古卫视,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
宁夏卫视,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
陕西卫视,http://[2409:8087:7001:20:3::9]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226326/index.m3u8
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
三沙卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228626/index.m3u8
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://[2409:8087:7001:20:2::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226212/index.m3u8
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
大湾区卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
厦门卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
农林卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
CETV-1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-3,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV-4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
山东教育,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
金色学堂,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226994/index.m3u8
纪实人文,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226230/index.m3u8
第一财经,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226966/index.m3u8
乐游频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226580/index.m3u8
都市剧场,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226581/index.m3u8
欢笑剧场,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
纪实科教,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226232/index.m3u8
卡酷少儿,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
金鹰纪实,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226351/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
茶友频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226808/index.m3u8
快乐垂钓,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226805/index.m3u8
游戏风云,http://[2409:8087:7001:20:2::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226579/index.m3u8
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
嘉佳卡通,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
哒啵电竞,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226951/index.m3u8
哒啵赛事,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226954/index.m3u8
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/ott.mobaibox.com/PLTV/3/224/3221225567/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
梨园频道,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
弈坛春秋,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001322/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
老故事,http://[2409:8087:7001:20:3::5]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
财富天下,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226350/index.m3u8
置业频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
家庭理财,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226247/index.m3u8
劲爆体育,http://[2409:8087:7001:20:3::6]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226239/index.m3u8
##

🇨🇳｜超超自家用_10000,#genre#
CCTV-1,http://192.168.0.21/cfysp.php?id=cctv1
CCTV-2,http://192.168.0.21/cfysp.php?id=cctv2
CCTV-3,http://192.168.0.21/cfysp.php?id=cctv3
CCTV-4,http://192.168.0.21/cfysp.php?id=cctv4
CCTV-5,http://192.168.0.21/cfysp.php?id=cctv5
CCTV-5+,http://192.168.0.21/cfysp.php?id=cctv5p
CCTV-6,http://192.168.0.21/cfysp.php?id=cctv6
CCTV-7,http://192.168.0.21/cfysp.php?id=cctv7
CCTV-8,http://192.168.0.21/cfysp.php?id=cctv8
CCTV-9,http://192.168.0.21/cfysp.php?id=cctv9
CCTV-10,http://192.168.0.21/cfysp.php?id=cctv10
CCTV-11,http://192.168.0.21/cfysp.php?id=cctv11
CCTV-12,http://192.168.0.21/cfysp.php?id=cctv12
CCTV-13,http://192.168.0.21/cfysp.php?id=cctv13
CCTV-14,http://192.168.0.21/cfysp.php?id=cctv14
CCTV-15,http://192.168.0.21/cfysp.php?id=cctv15
CCTV-16,http://192.168.0.21/cfysp.php?id=cctv16
CCTV-17,http://192.168.0.21/cfysp.php?id=cctv17
广东卫视,http://192.168.0.21/cfysp.php?id=gdws
深圳卫视,http://192.168.0.21/cfysp.php?id=szws
湖南卫视,http://192.168.0.21/cfysp.php?id=fnws
浙江卫视,http://192.168.0.21/cfysp.php?id=zjws
江苏卫视,http://192.168.0.21/cfysp.php?id=jsws
四川卫视,http://192.168.0.21/cfysp.php?id=scws
北京卫视,http://192.168.0.21/cfysp.php?id=bjws
重庆卫视,http://192.168.0.21/cfysp.php?id=cqws
东方卫视,http://192.168.0.21/cfysp.php?id=dfws
天津卫视,http://192.168.0.21/cfysp.php?id=tjws
辽宁卫视,http://192.168.0.21/cfysp.php?id=lnws
山东卫视,http://192.168.0.21/cfysp.php?id=sdws
安徽卫视,http://192.168.0.21/cfysp.php?id=ahws
湖北卫视,http://192.168.0.21/cfysp.php?id=fbws
江西卫视,http://192.168.0.21/cfysp.php?id=jxws
东南卫视,http://192.168.0.21/cfysp.php?id=dnws
广西卫视,http://192.168.0.21/cfysp.php?id=gxws
贵州卫视,http://192.168.0.21/cfysp.php?id=gzws
新疆卫视,http://192.168.0.21/cfysp.php?id=xjws
河北卫视,http://192.168.0.21/cfysp.php?id=hbws
河南卫视,http://192.168.0.21/cfysp.php?id=hnws
海南卫视,http://192.168.0.21/cfysp.php?id=hinws
黑龙江卫视,http://192.168.0.21/cfysp.php?id=hljws
CCTV-1,http://192.168.0.21/akmg.php?id=cctv1
CCTV-1,http://192.168.0.21/akmg.php?id=cctv1b
CCTV-2,http://192.168.0.21/akmg.php?id=cctv2
CCTV-3,http://192.168.0.21/akmg.php?id=cctv3
CCTV-4,http://192.168.0.21/akmg.php?id=cctv4
CCTV-4欧洲,http://192.168.0.21/akmg.php?id=cctv4o
CCTV-4美洲,http://192.168.0.21/akmg.php?id=cctv4a
CCTV-5,http://192.168.0.21/akmg.php?id=cctv5
CCTV-5,http://192.168.0.21/akmg.php?id=cctv5b
CCTV-5+,http://192.168.0.21/akmg.php?id=cctv5p2
CCTV-5+,http://192.168.0.21/akmg.php?id=cctv5p
CCTV-6,http://192.168.0.21/akmg.php?id=cctv6
CCTV-7,http://192.168.0.21/akmg.php?id=cctv7
CCTV-8,http://192.168.0.21/akmg.php?id=cctv8
CCTV-9,http://192.168.0.21/akmg.php?id=cctv9
CCTV-10,http://192.168.0.21/akmg.php?id=cctv10
CCTV-11,http://192.168.0.21/akmg.php?id=cctv11
CCTV-12,http://192.168.0.21/akmg.php?id=cctv12
CCTV-13,http://192.168.0.21/akmg.php?id=cctv13
CCTV-14,http://192.168.0.21/akmg.php?id=cctv14
CCTV-15,http://192.168.0.21/akmg.php?id=cctv15
CCTV-17,http://192.168.0.21/akmg.php?id=cctv17
CGTN西语,http://192.168.0.21/akmg.php?id=cgtne,
CGTN阿语,http://192.168.0.21/akmg.php?id=cgtna,
CHC家庭影院,http://192.168.0.21/akmg.php?id=chcjtyy
广东卫视,http://192.168.0.21/akmg.php?id=gdws
广东卫视,http://192.168.0.21/akmg.php?id=gdws2
湖南卫视,http://192.168.0.21/akmg.php?id=hunws
江苏卫视,http://192.168.0.21/akmg.php?id=jsws
北京卫视,http://192.168.0.21/akmg.php?id=bjws
东方卫视,http://192.168.0.21/akmg.php?id=dfws
东方卫视,http://192.168.0.21/akmg.php?id=dfws2
重庆卫视,http://192.168.0.21/akmg.php?id=cqws
吉林卫视,http://192.168.0.21/akmg.php?id=jlws
辽宁卫视,http://192.168.0.21/akmg.php?id=lnws
内蒙古卫视,http://192.168.0.21/akmg.php?id=nmws
宁夏卫视,http://192.168.0.21/akmg.php?id=nxws
甘肃卫视,http://192.168.0.21/akmg.php?id=gsws
青海卫视,http://192.168.0.21/akmg.php?id=qhws
陕西卫视,http://192.168.0.21/akmg.php?id=sxws
山东卫视,http://192.168.0.21/akmg.php?id=sdws
湖北卫视,http://192.168.0.21/akmg.php?id=hubws
江西卫视,http://192.168.0.21/akmg.php?id=jxws
大湾区卫视,http://192.168.0.21/akmg.php?id=dwqws
四川卫视,http://192.168.0.21/akmg.php?id=scws
新疆卫视,http://192.168.0.21/akmg.php?id=xjws
西藏卫视,http://192.168.0.21/akmg.php?id=xzws
海南卫视,http://192.168.0.21/akmg.php?id=hinws
江苏教育,http://192.168.0.21/akmg.php?id=jsjy
山东教育卫视,http://192.168.0.21/akmg.php?id=sdjy
CCTV-1,http://192.168.0.21/ysp.php?id=cctv1
CCTV-2,http://192.168.0.21/ysp.php?id=cctv2
CCTV-3,http://192.168.0.21/ysp.php?id=cctv3
CCTV-4,http://192.168.0.21/ysp.php?id=cctv4
CCTV-5,http://192.168.0.21/ysp.php?id=cctv5
CCTV-5+,http://192.168.0.21/ysp.php?id=cctv5p
CCTV-6,http://192.168.0.21/ysp.php?id=cctv6
CCTV-7,http://192.168.0.21/ysp.php?id=cctv7
CCTV-8,http://192.168.0.21/ysp.php?id=cctv8
CCTV-9,http://192.168.0.21/ysp.php?id=cctv9
CCTV-10,http://192.168.0.21/ysp.php?id=cctv10
CCTV-11,http://192.168.0.21/ysp.php?id=cctv11
CCTV-12,http://192.168.0.21/ysp.php?id=cctv12
CCTV-13,http://192.168.0.21/ysp.php?id=cctv13
CCTV-14,http://192.168.0.21/ysp.php?id=cctv14
CCTV-15,http://192.168.0.21/ysp.php?id=cctv15
CCTV-16,http://192.168.0.21/ysp.php?id=cctv16
CCTV-17,http://192.168.0.21/ysp.php?id=cctv17
广州综合,http://192.168.0.21/gsw.php?id=zhonghe
广州新闻,http://192.168.0.21/gsw.php?id=xinwen
广州竞赛,http://192.168.0.21/gsw.php?id=jingsai
广州影视,http://192.168.0.21/gsw.php?id=yingshi
广州法治,http://192.168.0.21/gsw.php?id=fazhi
南国都市,http://192.168.0.21/gsw.php?id=shenghuo
CCTV6,http://192.168.0.21/1905.php?id=2
1905国剧,http://192.168.0.21/1905.php?id=1
1905外剧,http://192.168.0.21/1905.php?id=3
